"Date","Pharma","FMCG","Power","Steel","Month","Year"
2008-07-15,646.55,211.65,93.63,647,7,2008
2008-07-16,630.1,215.4,91.89,625.7,7,2008
2008-07-17,639.6,219.8,96.45,607.4,7,2008
2008-07-18,664.25,219.7,97.99,592.65,7,2008
2008-07-21,675.65,227.95,100.71,598.5,7,2008
2008-07-22,627.7,232.55,106.99,624.35,7,2008
2008-07-23,632.6,231.05,108.77,667,7,2008
2008-07-24,639,227.85,101.26,631,7,2008
2008-07-25,634.75,232.2,97.99,617.9,7,2008
2008-07-28,628.05,230.9,101.48,603.95,7,2008
2008-07-29,592.35,237.5,100.68,584.3,7,2008
2008-07-30,585.5,238.6,107.65,630.05,7,2008
2008-07-31,569.2,239.7,111.95,654.95,7,2008
2008-08-01,585.25,235.15,107.74,680.65,8,2008
2008-08-04,587.8,234,108.02,691.75,8,2008
2008-08-05,589.5,240.05,106.28,675.95,8,2008
2008-08-06,582.7,245.65,102.4,645.65,8,2008
2008-08-07,608.8,242.05,101.31,642.8,8,2008
2008-08-08,625.35,242.05,102.22,651.2,8,2008
2008-08-11,609.15,241.5,103.92,644.8,8,2008
2008-08-12,599.25,242.95,100.1,607.95,8,2008
2008-08-13,600.25,243.75,98.33,610.45,8,2008
2008-08-14,589.3,238.9,99.87,616.2,8,2008
2008-08-18,601.85,241.75,98.43,603,8,2008
2008-08-19,601.15,243.45,98.27,599.1,8,2008
2008-08-20,600.9,242.45,98.85,605.2,8,2008
2008-08-21,592.25,236.05,98.78,589.3,8,2008
2008-08-22,585.75,244.85,101.4,594.45,8,2008
2008-08-25,585.95,243.9,98.52,585.6,8,2008
2008-08-26,573.6,247.5,99.26,577.55,8,2008
2008-08-27,589.9,246.3,97.63,581.4,8,2008
2008-08-28,569.2,240.95,98.06,571.8,8,2008
2008-08-29,579.25,245.4,101.42,600.35,8,2008
2008-09-01,580.2,241.95,100.27,584.3,9,2008
2008-09-02,591.95,247,103.24,589.2,9,2008
2008-09-04,599.15,240.85,104.99,582.3,9,2008
2008-09-05,584.65,245.1,104.26,561.1,9,2008
2008-09-08,590.65,251.85,106.23,569,9,2008
2008-09-09,578.45,251.25,104.85,564.4,9,2008
2008-09-10,567.95,250.55,101.24,535,9,2008
2008-09-11,560.3,246.85,97.67,526.3,9,2008
2008-09-12,570.05,248.9,96.76,523.45,9,2008
2008-09-15,561,242.8,95.75,500,9,2008
2008-09-16,537.45,240.75,94.14,487.55,9,2008
2008-09-17,523.65,238,93.62,475,9,2008
2008-09-18,518.85,239.9,91.54,459.35,9,2008
2008-09-19,520.3,245.15,99.14,479.6,9,2008
2008-09-22,529.8,249.3,98.5,493.75,9,2008
2008-09-23,522.95,246.7,98.65,470.95,9,2008
2008-09-24,521.2,249.25,98.81,485.7,9,2008
2008-09-25,520.7,249.55,96.45,485.05,9,2008
2008-09-26,515.65,252.5,95.22,461.4,9,2008
2008-09-29,502.7,254.5,88.6,445.35,9,2008
2008-09-30,508.95,251.55,87.44,425.6,9,2008
2008-10-01,531.85,254.1,91.34,438.65,10,2008
2008-10-03,547.4,256.15,85.74,393.8,10,2008
2008-10-06,476.9,249.7,77.04,350.25,10,2008
2008-10-07,449.7,249.1,74.1,357.35,10,2008
2008-10-08,461.75,238.05,77.65,338.2,10,2008
2008-10-10,436.15,222.05,74.76,287.5,10,2008
2008-10-13,431.75,231.9,76.26,304.3,10,2008
2008-10-14,453.8,238.7,80.11,304.8,10,2008
2008-10-15,446.25,231.2,76.66,273.25,10,2008
2008-10-16,454.4,247.9,77.2,269.75,10,2008
2008-10-17,447.5,241.05,72.2,248.2,10,2008
2008-10-20,488.2,239.3,69.52,252.55,10,2008
2008-10-21,511.05,251.7,76.19,278.3,10,2008
2008-10-22,479.55,252.95,72.68,244.8,10,2008
2008-10-23,466.55,243.3,70.28,208.45,10,2008
2008-10-24,447.1,224.9,60.3,178.3,10,2008
2008-10-27,424.95,211,55.03,168.5,10,2008
2008-10-28,422.45,218.55,57.03,182.8,10,2008
2008-10-29,414.65,208.2,59.5,187.35,10,2008
2008-10-31,428.25,221.95,66.55,210.1,10,2008
2008-11-03,403.3,237.8,66.9,225.25,11,2008
2008-11-04,400.9,246.35,72.47,239.85,11,2008
2008-11-05,405.65,238,71.9,215.75,11,2008
2008-11-06,409.9,245.25,69.35,186.25,11,2008
2008-11-07,407.4,249.3,71.16,190.1,11,2008
2008-11-10,415.4,251.8,78.02,214.45,11,2008
2008-11-11,421,246.45,72.64,190.9,11,2008
2008-11-12,413.75,234.65,70.61,185.1,11,2008
2008-11-14,406.9,235.35,72.03,173.25,11,2008
2008-11-17,398.15,235.6,69.9,166.3,11,2008
2008-11-18,400.5,234,65.88,164.75,11,2008
2008-11-19,417.1,233.55,65.35,162,11,2008
2008-11-20,415.5,234.3,61.17,158.05,11,2008
2008-11-21,415.05,235.05,60.88,160.05,11,2008
2008-11-24,429.7,235.95,63.06,156,11,2008
2008-11-25,417.25,236,62.82,150.8,11,2008
2008-11-26,424.25,236.3,63.19,154.9,11,2008
2008-11-28,428.15,236.2,64.57,150.95,11,2008
2008-12-01,447.55,232.45,62.34,153.5,12,2008
2008-12-02,469.1,233.15,62.16,148.65,12,2008
2008-12-03,477.65,232.2,62.49,164.7,12,2008
2008-12-04,479.15,236.85,65.97,187.5,12,2008
2008-12-05,475.45,234.8,64.55,182.8,12,2008
2008-12-08,481.2,240.85,66.32,196,12,2008
2008-12-10,484.45,244.75,70.66,217.4,12,2008
2008-12-11,460.05,241.45,70.54,217.85,12,2008
2008-12-12,444.25,239.7,72.45,217.9,12,2008
2008-12-15,455.9,243.8,70.98,227.1,12,2008
2008-12-16,452.6,248.1,72.1,224.75,12,2008
2008-12-17,441.25,251.25,67.84,218.85,12,2008
2008-12-18,454.75,256.2,70.15,222.1,12,2008
2008-12-19,474,265.45,71.11,228.85,12,2008
2008-12-22,476,262.2,71.48,225,12,2008
2008-12-23,468,257.45,70.66,221.55,12,2008
2008-12-24,472.95,257.65,70.01,217.45,12,2008
2008-12-26,467.3,252.4,70.36,211.5,12,2008
2008-12-29,466.4,251.85,70.08,214.8,12,2008
2008-12-30,469.9,252,71.36,214.8,12,2008
2008-12-31,469.75,250.25,72.22,216.85,12,2008
2009-01-01,468.25,250.65,75.62,228.75,1,2009
2009-01-02,468.65,247.45,74.34,229.65,1,2009
2009-01-05,471.45,243.55,80.11,245.1,1,2009
2009-01-06,487.75,246.65,77.65,246.75,1,2009
2009-01-07,464.6,251.45,76.76,233.65,1,2009
2009-01-09,461.25,263.5,72.22,214.5,1,2009
2009-01-12,467.5,262.65,70.2,200.3,1,2009
2009-01-13,453.5,254.95,72.58,202.85,1,2009
2009-01-14,477.3,254.05,73.96,213.45,1,2009
2009-01-15,445.55,247.1,71.15,197.8,1,2009
2009-01-16,446.7,250.8,74.63,204.15,1,2009
2009-01-19,456.25,253.4,73.53,208.2,1,2009
2009-01-20,467.9,246.2,74.3,195,1,2009
2009-01-21,444.7,254.55,68.86,188.65,1,2009
2009-01-22,428.25,253.35,68.93,179.2,1,2009
2009-01-23,432.5,246.9,68.45,166.35,1,2009
2009-01-27,443.7,253.1,71.46,172.3,1,2009
2009-01-28,442.45,259,72.47,176.85,1,2009
2009-01-29,453.75,256.55,73.4,183.3,1,2009
2009-01-30,451.15,261.2,73.48,184.65,1,2009
2009-02-02,448.25,261.65,72.37,172.4,2,2009
2009-02-03,437.9,264.45,72.71,170.7,2,2009
2009-02-04,436.55,267.75,72.81,179.15,2,2009
2009-02-05,448.2,263.6,71.7,182,2,2009
2009-02-06,459.3,260.9,72.66,186.15,2,2009
2009-02-09,464.05,260.2,75.15,199.55,2,2009
2009-02-10,463.1,258.6,76.58,196.95,2,2009
2009-02-11,445.75,258.9,77.97,190.3,2,2009
2009-02-12,434.75,258.55,76.74,185.45,2,2009
2009-02-13,431.3,259.35,76.88,194.15,2,2009
2009-02-16,411.75,255.85,74.88,184.05,2,2009
2009-02-17,400.5,251.75,71.98,171.65,2,2009
2009-02-18,397.2,253.75,72.56,171.05,2,2009
2009-02-19,405.85,249.55,72.56,172.45,2,2009
2009-02-20,394.8,249.2,71.17,168.05,2,2009
2009-02-24,397.9,252.85,71.14,160.55,2,2009
2009-02-25,403.25,251.45,71.84,162.35,2,2009
2009-02-26,405.2,253.05,70.53,163.2,2,2009
2009-02-27,391.3,253.8,70.1,172.35,2,2009
2009-03-02,397.75,244.6,68.68,159.35,3,2009
2009-03-03,397.2,241.5,64.27,155.7,3,2009
2009-03-04,389.45,240.9,65.07,156.7,3,2009
2009-03-05,376.7,230.05,61.77,152.1,3,2009
2009-03-06,385.9,223.95,61.66,156.85,3,2009
2009-03-09,377.45,216.5,60.1,152.3,3,2009
2009-03-12,399.3,225.35,58.59,155.95,3,2009
